transaction_id,customer_id,transaction_date,amount_gbp,category
2619,1487,2023-09-14,4589.98,Shopping
2620,1476,2023-10-23,1457.89,Groceries
2621,1005,2023-01-22,-1401.33,Rent
2622,1465,2023-02-09,4080.76,Salary
2623,1184,2023-02-07,-48.17,Salary
2624,1020,2023-02-17,-574.78,Utilities
2625,1425,2023-07-02,-33.44,Rent
2626,1046,2023-03-16,1952.0,Salary
2627,1012,2023-07-28,-1481.6,Utilities
2628,1070,2023-07-02,1372.3,Dining
2629,1017,2023-04-17,4270.2,Salary
2630,1371,2023-07-07,-682.8,Shopping
2631,1147,2023-09-21,318.32,Salary
2632,1154,2023-03-27,772.85,Dining
2633,1304,2023-11-20,2103.54,Dining
2634,1108,2023-11-27,4434.78,Salary
2635,1236,2023-05-17,761.77,Dining
2636,1308,2023-12-12,-1515.93,Utilities
2637,1352,2023-12-02,435.66,Salary
2638,1070,2023-04-05,-669.4,Salary
2639,1183,2023-11-22,2562.42,Groceries
2640,1250,2023-09-02,-1795.17,Shopping
2641,1228,2023-03-31,43.51,Salary
2642,1102,2023-02-28,1816.21,Transfer
2643,1075,2023-01-28,-58.66,Groceries
2644,1417,2023-03-13,1856.97,Dining
2645,1446,2023-09-27,-1197.01,Shopping
2646,1216,2023-01-24,4599.64,Shopping
2647,1407,2023-04-22,36.35,Dining
2648,1399,2023-10-27,4461.01,Utilities
2649,1411,2023-02-25,280.85,Groceries
2650,1203,2023-08-11,3472.88,Salary
2651,1192,2023-04-30,-276.69,Groceries
2652,1249,2023-06-28,2688.38,Dining
2653,1499,2023-10-15,266.01,Dining
2654,1242,2023-10-08,1564.11,Transfer
2655,1465,2023-07-08,2716.7,Utilities
2656,1179,2023-03-07,2122.18,Shopping
2657,1437,2023-10-25,2033.96,Shopping
2658,1462,2023-09-06,-1540.23,Dining
2659,1219,2023-03-17,-256.46,Groceries
2660,1082,2023-05-17,2002.88,Shopping
2661,1092,2023-06-13,-1871.78,Transfer
2662,1435,2023-08-21,-245.49,Transfer
2663,1175,2023-09-12,-395.7,Salary
2664,1239,2023-10-21,-251.01,Salary
2665,1260,2023-06-19,1749.27,Groceries
2666,1391,2023-11-13,2073.72,Utilities
2667,1365,2023-06-23,4362.99,Salary
2668,1163,2023-12-11,702.22,Groceries
2669,1048,2023-01-18,4486.05,Groceries
2670,1329,2023-03-11,2563.68,Dining
2671,1328,2023-12-04,4388.62,Shopping
2672,1116,2023-04-26,3834.3,Dining
2673,1429,2023-03-21,2813.08,Shopping
2674,1337,2023-01-15,492.74,Utilities
2675,1337,2023-06-25,-312.23,Utilities
2676,1369,2023-09-26,-443.26,Utilities
2677,1225,2023-04-29,4665.22,Groceries
2678,1352,2023-10-26,4710.02,Groceries
2679,1328,2023-07-07,3073.82,Dining
2680,1147,2023-02-26,4186.57,Salary
2681,1063,2023-07-18,4432.97,Transfer
2682,1294,2023-01-17,1580.89,Shopping
2683,1323,2023-10-15,2403.42,Shopping
2684,1443,2023-02-24,931.28,Utilities
2685,1325,2023-09-26,929.44,Shopping
2686,1013,2023-10-30,-1731.0,Rent
2687,1431,2023-03-28,1036.75,Utilities
2688,1494,2023-11-14,2714.43,Transfer
2689,1189,2023-01-29,953.88,Shopping
2690,1287,2023-01-22,4106.87,Dining
2691,1208,2023-11-17,327.94,Shopping
2692,1114,2023-10-12,-1071.23,Groceries
2693,1480,2023-02-17,3680.91,Dining
2694,1022,2023-01-05,2717.64,Dining
2695,1349,2023-09-07,-307.26,Dining
2696,1214,2023-06-12,1755.16,Rent
2697,1171,2023-07-21,812.97,Rent
2698,1323,2023-04-11,4572.02,Shopping
2699,1054,2023-03-12,2251.32,Utilities
2700,1394,2023-06-12,-891.28,Shopping
2701,1298,2023-06-22,1515.04,Shopping
2702,1320,2023-05-21,4037.9,Shopping
2703,1126,2023-05-18,2700.48,Transfer
2704,1277,2023-03-07,3897.16,Groceries
2705,1464,2023-07-17,-247.2,Dining
2706,1204,2023-11-24,4218.46,Salary
2707,1194,2023-08-16,3289.28,Transfer
2708,1169,2023-10-08,3102.4,Utilities
2709,1152,2023-06-21,425.79,Utilities
2710,1035,2023-11-12,4213.61,Dining
2711,1184,2023-02-09,2465.86,Utilities
2712,1286,2023-01-07,3962.88,Dining
2713,1057,2023-06-23,526.8,Utilities
2714,1222,2023-05-31,-980.44,Shopping
2715,1303,2023-07-30,326.36,Groceries
2716,1163,2023-10-29,1186.85,Transfer
2717,1019,2023-03-27,1733.85,Transfer
2718,1370,2023-09-10,1575.66,Utilities
2719,1264,2023-01-21,1822.38,Transfer
2720,1282,2023-09-14,3891.94,Utilities
2721,1113,2023-02-02,-809.29,Salary
2722,1488,2023-09-17,212.36,Transfer
2723,1327,2023-08-22,4220.26,Groceries
2724,1030,2023-01-03,1923.21,Transfer
2725,1135,2023-12-13,2083.73,Shopping
2726,1067,2023-11-04,1346.44,Groceries
2727,1065,2023-08-15,1842.82,Transfer
2728,1292,2023-10-11,-613.44,Groceries
2729,1025,2023-03-11,1828.07,Transfer
2730,1037,2023-11-09,4980.21,Utilities
2731,1001,2023-12-30,1962.33,Rent
2732,1399,2023-09-11,-1689.18,Utilities
2733,1037,2023-05-24,3575.05,Dining
2734,1141,2023-01-24,775.33,Transfer
2735,1232,2023-08-22,-924.27,Salary
2736,1136,2023-11-29,4037.64,Groceries
2737,1389,2023-06-24,-614.19,Dining
2738,1188,2023-11-28,4445.37,Shopping
2739,1128,2023-11-21,1092.58,Dining
2740,1201,2023-12-23,3199.54,Rent
2741,1127,2023-06-08,1828.97,Transfer
2742,1257,2023-12-14,-203.61,Groceries
2743,1164,2023-12-14,2697.63,Utilities
2744,1035,2023-10-13,4705.39,Groceries
2745,1194,2023-01-18,3387.46,Salary
2746,1191,2023-02-13,2228.13,Groceries
2747,1104,2023-06-04,4934.4,Dining
2748,1023,2023-12-21,-142.71,Dining
2749,1265,2023-08-19,-1563.61,Utilities
2750,1290,2023-11-12,-1775.08,Utilities
2751,1430,2023-08-13,2974.82,Utilities
2752,1462,2023-08-05,3811.63,Shopping
2753,1384,2023-02-25,2445.7,Transfer
2754,1260,2023-01-31,4335.19,Salary
2755,1414,2023-12-23,2885.83,Shopping
2756,1479,2023-02-28,596.68,Shopping
2757,1358,2023-12-19,-731.19,Shopping
2758,1075,2023-08-23,4472.53,Groceries
2759,1355,2023-04-17,-1274.82,Rent
2760,1072,2023-07-10,1800.92,Transfer
2761,1259,2023-01-18,198.06,Groceries
2762,1398,2023-08-14,-100.09,Utilities
2763,1188,2023-06-16,2520.84,Salary
2764,1461,2023-03-12,-381.34,Shopping
2765,1173,2023-12-28,4414.56,Groceries
2766,1480,2023-02-23,842.31,Transfer
2767,1290,2023-09-02,2741.63,Dining
2768,1045,2023-12-16,3094.29,Transfer
2769,1061,2023-03-17,2780.59,Shopping
2770,1083,2023-02-04,4323.8,Transfer
2771,1123,2023-09-24,-382.08,Groceries
2772,1358,2023-11-13,-1397.62,Dining
2773,1016,2023-10-27,-1611.74,Groceries
2774,1066,2023-05-01,4144.91,Groceries
2775,1424,2023-11-20,4813.01,Shopping
2776,1145,2023-01-25,117.69,Groceries
2777,1375,2023-06-09,2854.6,Utilities
2778,1162,2023-03-25,-1937.61,Transfer
2779,1234,2023-04-24,-679.58,Dining
2780,1380,2023-08-11,2824.92,Salary
2781,1144,2023-06-15,-1538.79,Rent
2782,1358,2023-07-10,1279.57,Transfer
2783,1188,2023-06-24,2638.08,Shopping
2784,1322,2023-01-01,3361.71,Dining
2785,1450,2023-08-17,1176.71,Utilities
2786,1474,2023-03-27,2411.99,Dining
2787,1013,2023-03-03,1777.03,Salary
2788,1184,2023-11-16,-1633.86,Shopping
2789,1111,2023-07-25,3199.63,Dining
2790,1415,2023-04-15,-793.47,Transfer
2791,1290,2023-11-14,-1777.36,Utilities
2792,1295,2023-10-18,1158.18,Shopping
2793,1451,2023-09-07,4059.46,Utilities
2794,1392,2023-01-13,-944.19,Shopping
2795,1215,2023-06-12,-1910.0,Rent
2796,1462,2023-02-12,-1230.15,Salary
2797,1120,2023-04-21,545.61,Rent
2798,1382,2023-07-24,2061.2,Transfer
2799,1055,2023-09-13,-648.92,Transfer
2800,1027,2023-11-03,3613.75,Transfer
2801,1118,2023-05-24,3273.08,Groceries
2802,1221,2023-05-26,2871.05,Transfer
2803,1231,2023-10-28,1412.29,Utilities
2804,1053,2023-06-13,556.52,Rent
2805,1295,2023-06-18,629.11,Utilities
2806,1321,2023-10-25,1521.49,Shopping
2807,1401,2023-08-21,-1458.8,Utilities
2808,1233,2023-09-28,2776.14,Groceries
2809,1158,2023-03-01,460.55,Utilities
2810,1437,2023-10-23,-426.69,Shopping
2811,1269,2023-08-23,-51.71,Shopping
2812,1021,2023-06-14,-737.94,Rent
2813,1403,2023-07-13,4310.98,Transfer
2814,1053,2023-08-22,-816.74,Salary
2815,1275,2023-07-02,4180.48,Dining
2816,1313,2023-11-29,2005.7,Rent
2817,1281,2023-08-20,4072.16,Groceries
2818,1214,2023-12-27,1318.45,Dining
2819,1031,2023-04-17,4493.44,Utilities
2820,1337,2023-08-11,-519.56,Rent
2821,1183,2023-03-21,1882.84,Dining
2822,1023,2023-08-22,-1119.13,Transfer
2823,1032,2023-07-03,1130.54,Transfer
2824,1446,2023-07-04,1989.33,Rent
2825,1074,2023-05-14,2239.73,Transfer
2826,1010,2023-08-08,558.7,Utilities
2827,1484,2023-10-15,-1465.65,Shopping
2828,1456,2023-12-30,2587.28,Rent
2829,1054,2023-07-21,1419.02,Groceries
2830,1052,2023-05-26,-1041.85,Dining
2831,1148,2023-11-20,4551.13,Dining
2832,1160,2023-05-07,4689.68,Dining
2833,1370,2023-05-15,3996.24,Rent
2834,1014,2023-04-24,3907.08,Utilities
2835,1178,2023-09-21,-1309.3,Rent
2836,1412,2023-03-05,4953.94,Rent
2837,1366,2023-05-15,802.66,Transfer
2838,1500,2023-02-10,-858.15,Shopping
2839,1053,2023-10-23,3684.71,Dining
2840,1408,2023-01-03,-419.88,Utilities
2841,1335,2023-07-13,1683.23,Salary
2842,1022,2023-04-20,-1103.89,Utilities
2843,1030,2023-08-09,1322.52,Transfer
2844,1191,2023-01-04,1906.99,Rent
2845,1260,2023-09-01,1121.47,Groceries
2846,1205,2023-06-15,-1513.59,Utilities
2847,1059,2023-01-26,1394.57,Dining
2848,1471,2023-01-17,1282.6,Groceries
2849,1264,2023-08-04,-168.66,Salary
2850,1466,2023-04-02,4451.21,Salary
2851,1012,2023-01-31,924.55,Groceries
2852,1119,2023-07-24,4048.81,Transfer
2853,1415,2023-07-26,-1232.35,Salary
2854,1462,2023-04-17,232.14,Groceries
2855,1290,2023-05-26,-765.68,Rent
2856,1338,2023-04-11,858.88,Groceries
2857,1248,2023-11-14,-1218.54,Rent
2858,1354,2023-08-29,1087.24,Transfer
2859,1127,2023-09-04,477.1,Dining
2860,1075,2023-06-12,-436.79,Dining
2861,1361,2023-06-22,2495.26,Salary
2862,1204,2023-02-04,4656.38,Shopping
2863,1049,2023-10-11,-550.21,Shopping
2864,1079,2023-12-25,2982.54,Groceries
2865,1441,2023-12-24,3196.67,Transfer
2866,1479,2023-01-21,1486.84,Rent
2867,1241,2023-11-04,4283.68,Dining
2868,1349,2023-06-12,4764.73,Transfer
2869,1154,2023-04-07,535.73,Dining
2870,1274,2023-11-03,2557.23,Dining
2871,1096,2023-12-05,2635.49,Salary
2872,1214,2023-02-24,825.45,Dining
2873,1294,2023-11-29,217.54,Shopping
2874,1209,2023-05-07,4536.21,Utilities
2875,1343,2023-07-12,3529.87,Salary
2876,1088,2023-08-31,-1198.75,Groceries
2877,1306,2023-12-15,-1160.81,Utilities
2878,1264,2023-03-29,4457.8,Salary
2879,1425,2023-12-02,-1430.13,Transfer
2880,1390,2023-08-03,2818.95,Salary
2881,1325,2023-04-02,-412.69,Rent
2882,1428,2023-10-30,-1753.7,Utilities
2883,1377,2023-08-23,-1582.54,Utilities
2884,1320,2023-07-03,614.65,Shopping
2885,1157,2023-02-07,-1456.88,Utilities
2886,1156,2023-05-19,2176.47,Dining
2887,1139,2023-07-14,2530.78,Shopping
2888,1121,2023-01-15,614.28,Transfer
2889,1065,2023-09-14,3200.15,Dining
2890,1107,2023-05-15,1430.3,Shopping
2891,1147,2023-01-01,1011.6,Groceries
2892,1137,2023-02-18,848.92,Transfer
2893,1411,2023-04-06,1017.75,Shopping
2894,1162,2023-07-20,4775.21,Groceries
2895,1428,2023-01-26,2769.85,Shopping
2896,1452,2023-12-09,206.47,Groceries
2897,1100,2023-08-23,3137.02,Dining
2898,1338,2023-12-15,311.87,Transfer
2899,1399,2023-09-01,-1120.0,Transfer
2900,1307,2023-12-24,1327.52,Shopping
2901,1141,2023-11-23,3257.17,Rent
2902,1083,2023-12-17,643.62,Shopping
2903,1177,2023-02-20,4084.22,Groceries
2904,1198,2023-03-22,708.67,Transfer
2905,1112,2023-02-05,448.87,Salary
2906,1056,2023-03-08,4987.71,Dining
2907,1460,2023-05-09,1377.3,Rent
2908,1179,2023-06-04,3636.55,Salary
2909,1421,2023-09-02,3634.92,Salary
2910,1401,2023-04-21,4484.59,Dining
2911,1186,2023-06-17,-1405.73,Shopping
2912,1471,2023-05-22,-101.46,Utilities
2913,1218,2023-12-22,3374.24,Rent
2914,1413,2023-07-16,1938.21,Shopping
2915,1417,2023-04-19,1917.3,Dining
2916,1316,2023-03-20,-836.49,Utilities
2917,1475,2023-06-10,-31.93,Dining
2918,1217,2023-01-19,1649.34,Dining
2919,1120,2023-05-07,-59.73,Salary
2920,1439,2023-07-24,-528.02,Transfer
2921,1394,2023-01-29,-1385.71,Shopping
2922,1175,2023-07-26,-909.92,Dining
2923,1023,2023-10-07,3382.07,Shopping
2924,1213,2023-05-31,3031.45,Utilities
2925,1405,2023-08-28,-1679.16,Salary
2926,1235,2023-09-23,-577.01,Utilities
2927,1013,2023-07-01,1923.19,Utilities
2928,1101,2023-04-15,258.39,Salary
2929,1417,2023-08-24,3762.75,Shopping
2930,1024,2023-06-22,3494.93,Utilities
2931,1364,2023-06-07,4241.06,Groceries
2932,1011,2023-06-21,1940.52,Shopping
2933,1273,2023-11-07,464.54,Transfer
2934,1452,2023-06-06,2242.45,Transfer
2935,1431,2023-09-15,-1376.04,Dining
2936,1281,2023-06-13,-1932.9,Salary
2937,1094,2023-05-27,-1880.35,Transfer
2938,1201,2023-06-03,852.8,Salary
2939,1021,2023-02-07,-403.46,Shopping
2940,1340,2023-05-11,-898.64,Groceries
2941,1467,2023-12-24,2307.28,Groceries
2942,1211,2023-09-12,4965.67,Groceries
2943,1140,2023-07-27,-755.73,Groceries
2944,1293,2023-04-05,1824.95,Rent
2945,1298,2023-12-14,-1161.91,Salary
2946,1401,2023-11-23,4539.66,Utilities
2947,1101,2023-06-20,42.29,Salary
2948,1304,2023-09-07,4148.38,Transfer
2949,1359,2023-07-09,-18.46,Salary
2950,1028,2023-07-18,3642.37,Salary
2951,1041,2023-08-09,-534.33,Groceries
2952,1355,2023-01-24,49.53,Groceries
2953,1303,2023-09-01,-652.67,Rent
2954,1496,2023-11-20,-150.18,Shopping
2955,1146,2023-05-08,3844.06,Salary
2956,1256,2023-04-03,2473.23,Dining
2957,1462,2023-10-27,841.16,Shopping
2958,1227,2023-05-13,4800.65,Transfer
2959,1236,2023-02-24,1254.03,Rent
2960,1361,2023-06-07,4788.32,Transfer
2961,1380,2023-01-29,-623.89,Groceries
2962,1455,2023-07-30,4332.47,Transfer
2963,1489,2023-06-03,-1903.24,Salary
2964,1013,2023-10-20,1817.12,Groceries
2965,1210,2023-08-10,961.37,Shopping
2966,1229,2023-04-25,1675.61,Utilities
2967,1397,2023-06-07,1874.11,Groceries
2968,1100,2023-09-16,723.22,Groceries
2969,1031,2023-09-08,4987.38,Rent
2970,1386,2023-05-02,4835.55,Utilities
2971,1016,2023-10-26,4732.22,Shopping
2972,1137,2023-09-20,4853.6,Dining
2973,1329,2023-02-18,3551.09,Dining
2974,1166,2023-11-25,4920.13,Dining
2975,1459,2023-10-24,4246.52,Salary
2976,1310,2023-12-28,911.53,Dining
2977,1440,2023-03-18,3493.44,Salary
2978,1470,2023-05-07,4384.47,Shopping
2979,1481,2023-07-16,2988.24,Shopping
2980,1100,2023-08-09,959.48,Groceries
2981,1109,2023-04-01,-1539.47,Dining
2982,1343,2023-01-08,3667.88,Rent
2983,1173,2023-02-01,4669.2,Shopping
2984,1237,2023-11-16,537.24,Utilities
2985,1162,2023-09-26,-936.66,Utilities
2986,1393,2023-07-10,285.53,Shopping
2987,1216,2023-12-15,2078.36,Groceries
2988,1264,2023-06-12,218.5,Transfer
2989,1263,2023-03-02,2274.33,Utilities
2990,1292,2023-09-21,4767.97,Utilities
2991,1274,2023-10-12,2695.14,Transfer
2992,1003,2023-04-05,538.62,Groceries
2993,1028,2023-02-10,4550.27,Transfer
2994,1326,2023-05-29,1959.45,Groceries
2995,1492,2023-07-23,-1101.39,Groceries
2996,1428,2023-09-24,1492.87,Rent
2997,1149,2023-01-02,2575.46,Groceries
2998,1028,2023-06-27,3867.78,Groceries
2999,1488,2023-07-13,4555.34,Groceries
3000,1310,2023-12-02,221.91,Shopping
3001,1438,2023-07-15,-911.41,Dining
3002,1065,2023-12-09,-1483.2,Shopping
3003,1356,2023-09-06,3168.48,Dining
3004,1021,2023-07-31,3566.11,Rent
3005,1252,2023-06-02,865.61,Rent
3006,1235,2023-06-07,771.48,Utilities
3007,1227,2023-12-28,4679.66,Transfer
3008,1013,2023-05-19,4416.77,Transfer
3009,1313,2023-08-09,-367.14,Shopping
3010,1049,2023-09-30,3465.65,Dining
3011,1118,2023-06-03,2358.9,Rent
3012,1054,2023-09-06,-920.44,Rent
3013,1138,2023-10-06,497.4,Shopping
3014,1053,2023-10-31,-757.69,Utilities
3015,1044,2023-10-03,66.09,Groceries
3016,1303,2023-01-02,2307.11,Salary
3017,1053,2023-03-29,626.86,Utilities
3018,1074,2023-10-14,758.42,Transfer
3019,1046,2023-05-10,1777.53,Transfer
3020,1013,2023-03-19,-1389.43,Salary
3021,1165,2023-09-17,3171.58,Utilities
3022,1102,2023-08-29,811.97,Utilities
3023,1280,2023-05-21,1362.78,Groceries
3024,1258,2023-08-16,4820.1,Rent
3025,1470,2023-06-12,410.57,Dining
3026,1337,2023-08-24,2537.53,Utilities
3027,1356,2023-05-08,747.53,Groceries
3028,1398,2023-07-19,4259.98,Transfer
3029,1138,2023-01-31,3927.29,Salary
3030,1163,2023-05-18,-308.63,Shopping
3031,1409,2023-01-21,2842.22,Transfer
3032,1387,2023-08-22,-1543.8,Shopping
3033,1111,2023-07-21,4742.3,Rent
3034,1102,2023-10-06,442.93,Shopping
3035,1017,2023-05-11,3822.9,Utilities
3036,1268,2023-05-28,229.02,Salary
3037,1182,2023-01-29,2429.4,Utilities
3038,1372,2023-12-27,4885.14,Shopping
3039,1024,2023-11-04,4137.25,Dining
3040,1029,2023-06-11,-877.44,Transfer
3041,1171,2023-12-23,1832.42,Shopping
3042,1409,2023-12-06,439.72,Dining
3043,1228,2023-03-02,1040.37,Shopping
3044,1378,2023-05-05,346.28,Rent
3045,1188,2023-03-12,351.71,Salary
3046,1346,2023-11-22,1797.87,Dining
3047,1230,2023-12-30,-656.25,Groceries
3048,1321,2023-08-31,1761.77,Rent
3049,1340,2023-09-06,-47.24,Utilities
3050,1119,2023-08-09,22.88,Shopping
3051,1156,2023-01-21,3171.24,Salary
3052,1272,2023-03-23,-1792.84,Salary
3053,1175,2023-12-10,666.62,Shopping
3054,1465,2023-01-10,852.74,Groceries
3055,1104,2023-01-12,1395.77,Transfer
3056,1092,2023-09-20,2683.08,Transfer
3057,1186,2023-05-25,587.81,Dining
3058,1460,2023-07-11,-508.04,Shopping
3059,1283,2023-09-07,4194.11,Salary
3060,1181,2023-04-24,4867.27,Groceries
3061,1170,2023-01-26,-1859.9,Transfer
3062,1187,2023-09-28,1825.27,Groceries
3063,1175,2023-02-02,391.92,Transfer
3064,1222,2023-03-03,-61.07,Utilities
3065,1233,2023-08-17,349.94,Groceries
3066,1162,2023-10-30,2472.14,Rent
3067,1421,2023-04-05,-664.99,Salary
3068,1134,2023-02-04,4390.02,Rent
3069,1391,2023-07-12,1262.8,Transfer
3070,1480,2023-03-17,279.04,Groceries
3071,1224,2023-09-06,3358.72,Groceries
3072,1153,2023-03-24,-1885.57,Rent
3073,1033,2023-01-25,1022.97,Utilities
3074,1055,2023-02-26,487.13,Groceries
3075,1442,2023-02-01,367.47,Rent
3076,1007,2023-11-15,359.5,Rent
3077,1244,2023-01-12,-1781.1,Salary
3078,1313,2023-11-15,-935.19,Utilities
3079,1126,2023-11-29,-1006.8,Dining
3080,1012,2023-04-02,4920.27,Rent
3081,1016,2023-01-01,-1844.84,Salary
3082,1208,2023-11-22,-830.48,Dining
3083,1043,2023-05-16,4819.22,Salary
3084,1373,2023-07-15,2397.8,Salary
3085,1484,2023-05-13,1154.67,Shopping
3086,1461,2023-03-27,-1448.67,Utilities
3087,1135,2023-10-22,2687.63,Groceries
3088,1228,2023-10-06,-1035.38,Utilities
3089,1111,2023-11-20,2698.3,Dining
3090,1307,2023-06-29,4854.24,Shopping
3091,1457,2023-01-04,1723.81,Utilities
3092,1160,2023-05-06,-501.41,Groceries
3093,1331,2023-06-24,2376.99,Utilities
3094,1264,2023-09-08,1590.51,Utilities
3095,1225,2023-01-21,1731.98,Utilities
3096,1471,2023-04-15,1346.75,Rent
3097,1217,2023-03-07,2716.18,Rent
3098,1456,2023-09-20,2003.62,Utilities
3099,1045,2023-02-18,4908.97,Groceries
3100,1214,2023-01-16,3781.04,Transfer
3101,1059,2023-05-25,-147.11,Groceries
3102,1132,2023-12-06,3080.3,Groceries
3103,1104,2023-09-07,-499.9,Groceries
3104,1195,2023-12-09,3476.42,Shopping
3105,1413,2023-12-20,-967.1,Shopping
3106,1489,2023-03-16,1314.88,Salary
3107,1157,2023-10-17,3534.24,Utilities
3108,1098,2023-10-09,-39.21,Transfer
3109,1226,2023-03-07,3859.83,Transfer
3110,1412,2023-05-05,2509.05,Utilities
3111,1205,2023-11-15,782.66,Salary
3112,1079,2023-03-28,963.92,Groceries
3113,1124,2023-02-10,4481.94,Dining
3114,1471,2023-07-05,-475.46,Dining
3115,1428,2023-12-20,2853.54,Salary
3116,1218,2023-12-01,2951.06,Transfer
3117,1004,2023-09-23,4457.15,Dining
3118,1090,2023-09-28,2992.15,Rent
3119,1104,2023-02-11,2091.27,Utilities
3120,1393,2023-04-03,4317.66,Dining
3121,1119,2023-07-04,3803.92,Shopping
3122,1133,2023-08-03,3017.44,Shopping
3123,1312,2023-01-17,-1771.95,Transfer
3124,1096,2023-09-22,614.64,Transfer
3125,1468,2023-04-24,2423.23,Rent
3126,1434,2023-10-19,1655.75,Utilities
3127,1331,2023-10-19,235.23,Rent
3128,1143,2023-02-17,-989.03,Utilities
3129,1288,2023-11-03,1870.98,Utilities
3130,1028,2023-04-07,1.42,Transfer
3131,1278,2023-04-05,-369.0,Dining
3132,1233,2023-11-22,792.71,Shopping
3133,1017,2023-03-15,3498.44,Salary
3134,1059,2023-12-02,1414.97,Dining
3135,1090,2023-03-09,-484.55,Transfer
3136,1492,2023-09-03,-1181.68,Groceries
3137,1199,2023-03-18,1492.91,Rent
3138,1362,2023-07-27,3560.56,Transfer
3139,1441,2023-09-11,2569.73,Groceries
3140,1026,2023-08-09,-374.96,Utilities
3141,1025,2023-09-19,1056.95,Transfer
3142,1394,2023-11-27,3986.61,Dining
3143,1301,2023-12-10,-756.41,Groceries
3144,1339,2023-09-16,1724.56,Groceries
3145,1267,2023-11-04,493.62,Shopping
3146,1461,2023-03-15,-1130.74,Transfer
3147,1181,2023-05-05,-1650.67,Groceries
3148,1456,2023-07-07,1891.1,Shopping
3149,1360,2023-09-11,-1854.76,Shopping
3150,1068,2023-11-17,-1275.88,Utilities
3151,1495,2023-11-04,432.95,Shopping
3152,1351,2023-08-23,-1695.36,Utilities
3153,1412,2023-09-07,803.12,Shopping
3154,1459,2023-11-28,-1087.44,Shopping
3155,1491,2023-12-11,449.11,Transfer
3156,1321,2023-03-13,3538.12,Transfer
3157,1049,2023-08-23,2384.55,Utilities
3158,1175,2023-11-20,1117.81,Groceries
3159,1052,2023-06-05,-1357.17,Rent
3160,1102,2023-04-25,2334.05,Dining
3161,1216,2023-11-09,-854.03,Dining
3162,1438,2023-08-16,-1463.9,Utilities
3163,1188,2023-11-18,2647.97,Groceries
3164,1057,2023-12-12,4384.42,Transfer
3165,1047,2023-09-02,1224.15,Transfer
3166,1159,2023-11-02,-1713.03,Rent
3167,1489,2023-01-14,4162.08,Salary
3168,1174,2023-01-16,-1531.18,Transfer
3169,1242,2023-02-11,4072.59,Utilities
3170,1282,2023-04-20,742.74,Salary
3171,1241,2023-10-05,557.76,Dining
3172,1370,2023-11-20,1799.58,Dining
3173,1005,2023-01-19,4699.59,Transfer
3174,1084,2023-03-07,4291.18,Rent
3175,1308,2023-06-16,1292.31,Rent
3176,1361,2023-03-14,2870.76,Salary
3177,1459,2023-11-06,2063.0,Transfer
3178,1248,2023-04-22,2854.23,Dining
3179,1054,2023-10-01,3805.29,Rent
3180,1161,2023-03-26,-1758.54,Rent
3181,1434,2023-05-19,280.32,Dining
3182,1422,2023-02-08,4715.3,Transfer
3183,1411,2023-04-15,4645.35,Dining
3184,1226,2023-11-20,-1921.45,Groceries
3185,1015,2023-10-08,-589.92,Shopping
3186,1224,2023-05-03,4956.39,Rent
3187,1061,2023-08-06,1449.78,Salary
3188,1122,2023-03-02,2010.06,Transfer
3189,1277,2023-04-10,-835.06,Utilities
3190,1046,2023-11-03,4260.35,Utilities
3191,1453,2023-12-20,-381.15,Dining
3192,1390,2023-07-23,-672.47,Shopping
3193,1294,2023-09-15,-403.14,Transfer
3194,1062,2023-01-05,4437.35,Transfer
3195,1086,2023-07-16,2919.93,Salary
3196,1446,2023-06-29,3380.17,Groceries
3197,1210,2023-12-08,639.25,Rent
3198,1078,2023-05-13,4364.24,Groceries
3199,1202,2023-11-20,3525.86,Transfer
3200,1302,2023-09-10,3254.18,Salary
3201,1397,2023-09-22,4796.58,Groceries
3202,1223,2023-04-03,563.38,Dining
3203,1222,2023-05-30,2276.82,Utilities
3204,1003,2023-05-18,4369.51,Dining
3205,1478,2023-07-27,3536.22,Rent
3206,1006,2023-05-05,1943.65,Dining
3207,1093,2023-08-22,-1466.5,Salary
3208,1008,2023-03-02,2569.06,Transfer
3209,1428,2023-11-03,1685.89,Salary
3210,1493,2023-09-23,-710.74,Rent
3211,1235,2023-05-14,4175.77,Rent
